user_id,product_id,rating
6,1227,1.87
6,1247,2.74
6,1256,1.87
6,1263,1.17
6,1267,1.87
6,1268,1.17
6,1272,1.87
6,1273,1.87
6,1278,1.17
6,1302,1.52
6,1303,1.17
6,1313,1.17
6,1319,1.17
6,1320,1.52
6,1327,2.74
6,1334,1.17
6,1337,1.17
6,1342,1.17
6,1343,1.17
6,1344,1.52
6,1345,1.52
6,1348,1.17
6,1355,1.17
6,1362,1.17
6,1370,1.52
6,1371,1.17
6,1377,1.17
6,1385,1.17
6,1391,2.74
6,1398,2.74
6,1401,1.87
6,1402,1.52
6,1403,1.52
6,1413,1.17
6,1423,1.17
6,1425,1.17
6,1428,1.7
6,1430,2.74
6,1432,1.17
6,1435,1.17
6,1437,1.17
6,1441,2.74
6,1446,1.87
6,1447,1.87
6,1449,1.52
6,1451,1.17
6,1458,2.74
6,1461,1.87
6,1472,1.52
6,1485,2.74
6,1487,1.17
7,1011,1.17
7,1014,1.87
7,1022,1.52
7,1031,1.17
7,1048,1.52
7,1053,1.17
7,1060,2.74
7,1062,1.17
7,1063,1.17
7,1076,1.17
7,1081,1.17
7,1099,3.78
7,1100,1.17
7,1108,1.17
7,1112,1.17
7,1114,1.17
7,1117,1.52
7,1125,1.52
7,1131,1.52
7,1133,1.17
7,1142,1.17
7,1143,1.17
7,1147,1.52
7,1158,1.17
7,1167,1.17
7,1175,1.52
7,1189,1.52
7,1190,2.74
7,1195,1.17
7,1196,1.52
7,1197,1.87
7,1199,1.17
7,1203,1.87
7,1212,1.17
7,1214,1.17
7,1224,1.17
7,1226,2.39
7,1228,1.17
7,1229,1.87
7,1244,2.74
7,1253,1.17
7,1265,1.17
7,1277,1.17
7,1293,1.52
7,1296,1.17
7,1302,1.17
7,1304,1.17
7,1312,1.87
7,1313,1.52
7,1314,1.17
7,1315,1.52
7,1320,1.17
7,1321,1.87
7,1339,1.17
7,1343,1.52
7,1352,1.17
7,1355,1.17
7,1375,1.17
7,1376,1.17
7,1383,2.74
7,1390,1.17
7,1393,1.17
7,1435,1.17
7,1437,1.87
7,1441,1.17
7,1446,1.17
7,1447,1.52
7,1448,1.17
7,1452,1.17
7,1453,1.17
7,1457,2.39
7,1462,1.17
7,1478,1.87
7,1484,1.52
7,1493,1.17
7,1497,1.17
7,1500,1.17
8,1004,1.87
8,1006,1.35
8,1007,1.52
8,1011,1.17
8,1012,2.74
8,1015,1.17
8,1016,1.87
8,1020,2.74
8,1021,1.52
8,1035,1.52
8,1042,1.17
8,1048,1.17
8,1051,2.04
8,1056,1.17
8,1060,1.52
8,1075,1.17
8,1090,1.17
8,1091,1.87
8,1102,1.87
8,1105,2.74
8,1109,4.48
8,1116,1.17
8,1121,1.17
8,1139,1.17
8,1147,1.17
8,1152,1.17
8,1156,1.87
8,1160,1.52
8,1165,1.87
8,1180,2.74
8,1184,1.17
8,1187,2.04
8,1189,1.17
8,1193,1.17
8,1197,1.17
8,1199,2.74
8,1206,3.26
8,1207,1.52
8,1208,1.17
8,1210,1.17
8,1214,1.17
8,1216,1.35
8,1225,2.74
8,1239,1.17
8,1249,1.17
8,1252,1.17
8,1263,1.17
8,1264,1.17
8,1267,1.17
8,1278,1.17
8,1279,1.17
8,1280,1.17
8,1282,1.52
8,1294,1.87
8,1312,1.17
8,1313,1.17
8,1315,1.17
8,1324,1.17
8,1325,1.17
8,1332,1.17
8,1335,1.87
8,1338,2.04
8,1344,1.52
8,1345,1.17
8,1351,1.17
8,1357,1.52
8,1358,1.52
8,1360,1.7
8,1365,1.87
8,1383,1.17
8,1388,1.17
8,1401,1.17
8,1414,1.17
8,1419,1.17
8,1420,1.87
8,1425,1.87
8,1432,1.52
8,1436,1.87
8,1438,1.17
8,1450,1.17
8,1454,1.52
8,1457,1.17
8,1458,1.17
8,1476,1.17
8,1478,1.52
8,1480,1.52
8,1487,1.35
8,1500,3.78
9,1009,2.91
9,1014,1.17
9,1016,1.17
9,1022,1.17
9,1024,1.87
9,1039,1.17
9,1043,1.17
9,1048,1.17
9,1051,1.17
9,1063,2.74
9,1066,1.87
9,1080,1.17
9,1082,1.17
9,1084,1.17
9,1085,1.17
9,1095,1.17
9,1097,1.52
9,1101,1.17
9,1107,1.52
9,1108,1.87
9,1110,1.52
9,1112,1.17
9,1131,1.17
9,1134,1.17
9,1146,1.87
9,1152,1.17
9,1153,1.17
9,1162,1.87
9,1163,1.17
9,1168,2.74
9,1172,1.17
9,1175,1.17
9,1188,2.74
9,1195,1.17
9,1209,1.17
9,1221,1.87
9,1224,1.7
9,1229,2.39
9,1233,1.17
9,1243,1.87
9,1245,1.17
9,1252,1.87
9,1269,1.7
9,1278,1.87
9,1286,1.7
9,1290,1.17
9,1296,1.17
9,1305,1.17
9,1313,2.39
9,1319,1.87
9,1322,1.35
9,1328,1.17
9,1344,1.17
9,1351,1.17
9,1359,1.17
9,1380,1.17
9,1381,1.17
9,1384,1.87
9,1387,1.17
9,1392,1.17
9,1394,1.52
9,1399,1.17
9,1403,1.17
9,1417,1.17
9,1421,1.17
9,1435,1.17
9,1436,1.87
9,1448,1.17
9,1449,1.17
9,1452,1.17
9,1460,1.52
9,1463,1.17
9,1467,1.17
9,1485,1.52
9,1493,2.74
10,1007,1.87
10,1008,1.17
10,1010,2.74
10,1012,1.52
10,1014,1.87
10,1032,2.74
10,1042,1.52
10,1045,1.17
10,1047,1.17
10,1052,1.17
10,1057,1.17
10,1062,1.87
10,1064,1.52
10,1079,1.17
10,1087,1.17
10,1106,1.17
10,1114,1.17
10,1116,1.7
10,1123,1.17
10,1124,1.87
10,1134,1.17
10,1140,1.35
10,1144,1.17
10,1154,1.17
10,1165,1.52
10,1166,1.17
10,1186,1.87
10,1193,1.17
10,1195,2.74
10,1196,1.52
10,1197,2.74
10,1199,1.17
10,1210,1.17
10,1214,1.87
10,1218,1.17
10,1221,1.52
10,1228,1.52
10,1232,1.87
10,1244,1.52
10,1254,1.52
10,1255,1.87
10,1261,2.91
10,1265,1.52
10,1273,1.52
10,1277,2.22
10,1283,1.87
10,1286,1.17
10,1287,1.17
10,1290,1.52
10,1292,1.87
10,1297,1.87
10,1299,1.52
10,1302,1.17
10,1319,1.17
10,1322,1.17
10,1333,1.52
10,1335,1.87
10,1336,2.04
10,1358,2.74
10,1359,2.74
10,1361,1.52
10,1366,1.17
10,1372,2.74
10,1382,1.17
10,1386,1.17
10,1391,2.74
10,1395,1.17
10,1397,1.17
10,1407,1.52
10,1408,1.17
10,1411,1.52
10,1414,2.74
10,1417,1.17
10,1419,2.74
10,1420,1.17
10,1421,2.74
10,1428,1.87
10,1437,1.17
10,1440,1.17
10,1447,1.17
10,1459,1.52
10,1460,1.87
10,1477,1.17
10,1478,1.7
10,1482,1.17
10,1484,2.04
10,1491,2.04
10,1496,1.87
10,1497,1.17
11,1005,1.87
11,1011,1.17
11,1017,1.87
11,1018,1.87
11,1020,1.17
11,1022,1.17
11,1031,1.17
11,1032,1.87
11,1033,1.17
11,1039,1.17
11,1042,1.17
11,1046,2.39
11,1062,1.17
11,1064,1.87
11,1068,1.87
11,1072,2.74
11,1073,1.17
11,1077,1.52
11,1093,1.17
11,1094,1.17
11,1099,1.17
11,1100,1.17
11,1101,1.17
11,1102,1.17
11,1105,1.17
11,1123,1.35
11,1126,1.52
11,1128,2.74
11,1134,1.7
11,1138,1.17
11,1154,1.17
11,1155,1.17
11,1156,1.17
11,1171,2.74
11,1172,1.52
11,1173,1.17
11,1184,1.17
11,1186,1.87
11,1190,1.17
11,1199,1.17
11,1202,1.17
11,1203,1.52
11,1205,1.17
11,1208,3.26
11,1210,1.17
11,1211,1.17
11,1216,1.87
11,1224,1.52
11,1227,1.52
11,1230,1.87
11,1237,1.87
11,1239,1.17
11,1241,1.17
11,1242,1.87
11,1259,2.91
11,1263,2.74
11,1266,1.52
11,1267,1.52
11,1271,1.87
11,1279,1.17
11,1291,1.17
11,1292,1.52
11,1293,2.74
11,1321,2.74
11,1322,1.17
11,1325,2.74
11,1338,1.17
11,1348,1.17
11,1368,1.17
11,1375,2.04
11,1383,1.52
11,1384,1.87
11,1389,2.04
11,1392,1.52
11,1394,1.17
11,1403,1.52
11,1405,1.87
11,1406,1.17
11,1407,1.17
11,1419,1.87
11,1422,1.87
11,1427,2.91
11,1438,1.87
11,1439,2.04
11,1442,1.17
11,1443,2.74
11,1448,1.87
11,1451,1.52
11,1455,1.52
11,1459,2.74
11,1466,1.17
11,1471,1.87
11,1476,2.91
11,1478,1.87
11,1480,1.17
11,1490,1.52
12,1005,1.17
12,1006,2.74
12,1007,1.52
12,1024,1.17
12,1029,1.17
12,1030,1.17
12,1032,1.52
12,1035,1.17
12,1037,1.52
12,1042,1.17
12,1044,1.17
12,1047,1.87
12,1051,1.17
12,1056,1.17
12,1063,1.17
12,1064,1.17
12,1071,1.87
12,1072,1.17
12,1074,2.74
12,1085,1.87
12,1099,1.52
12,1101,2.04
12,1103,1.17
12,1106,1.87
12,1109,1.52
12,1113,1.17
12,1116,1.17
12,1122,1.87
12,1124,3.61
12,1127,2.74
12,1129,1.17
12,1152,1.87
12,1153,1.17
12,1155,1.17
12,1158,1.87
12,1160,1.17
12,1161,1.52
12,1163,1.87
12,1172,2.74
12,1174,1.17
12,1185,1.17
12,1191,1.35
12,1194,1.17
12,1196,1.17
12,1200,2.04
12,1201,2.04
12,1205,1.17
12,1206,1.17
12,1209,2.74
12,1212,1.17
12,1221,1.17
12,1224,2.74
12,1225,1.87
12,1226,1.52
12,1227,1.17
12,1231,2.74
12,1236,1.17
12,1241,1.17
12,1252,1.87
12,1258,1.17
12,1262,1.52
12,1288,1.17
12,1299,1.52
12,1302,1.17
12,1303,1.35
12,1307,1.17
12,1322,1.52
12,1330,1.17
12,1335,1.17
12,1347,1.87
12,1351,1.17
12,1355,1.17
12,1364,1.87
12,1369,1.87
12,1374,1.17
12,1376,4.48
12,1378,2.74
12,1380,1.87
12,1381,1.52
12,1384,2.04
12,1400,1.17
12,1409,1.87
12,1411,1.17
12,1419,1.17
12,1423,1.17
12,1427,1.17
12,1433,1.87
12,1444,1.17
12,1446,1.17
12,1447,1.87
12,1455,1.17
12,1460,1.52
12,1464,1.17
12,1472,1.17
12,1477,1.52
13,1011,1.17
13,1013,1.17
13,1016,1.52
13,1027,1.87
13,1040,1.17
13,1041,1.17
13,1045,1.87
13,1047,1.52
13,1048,1.17
13,1057,1.17
13,1061,1.52
13,1062,1.17
13,1066,1.7
13,1070,1.87
13,1077,1.17
13,1086,1.17
13,1087,1.17
13,1091,1.17
13,1097,1.52
13,1098,1.17
13,1100,1.87
13,1107,1.52
13,1108,1.17
13,1114,1.17
13,1127,1.87
13,1134,1.17
13,1135,1.17
13,1138,1.17
13,1143,2.74
13,1148,1.17
13,1150,2.74
13,1161,1.87
13,1168,1.17
13,1182,1.17
13,1186,1.17
13,1198,1.17
13,1211,2.39
13,1219,1.17
13,1221,1.17
13,1224,1.87
13,1225,1.52
13,1226,1.17
13,1227,2.74
13,1237,1.17
13,1241,1.17
13,1246,1.17
13,1253,2.74
13,1255,2.74
13,1265,1.17
13,1275,1.52
13,1284,1.87
13,1296,1.17
13,1299,1.87
13,1302,2.74
13,1310,2.39
13,1312,1.17
13,1314,1.17
13,1318,1.17
13,1321,1.17
13,1324,1.17
13,1327,1.87
13,1329,1.17
13,1333,1.52
13,1341,2.39
13,1343,1.17
13,1347,1.87
13,1349,1.17
13,1359,1.17
13,1360,1.87
13,1372,1.17
13,1377,1.17
13,1379,1.52
13,1390,1.17
13,1394,1.52
13,1396,1.87
13,1404,1.52
13,1408,1.17
13,1410,1.52
13,1411,1.17
13,1414,1.17
13,1417,1.87
13,1443,2.74
13,1451,1.17
13,1452,1.17
13,1468,1.17
13,1472,1.17
13,1487,1.17
13,1497,1.17
14,1014,1.17
14,1027,1.17
14,1048,3.61
14,1052,1.87
14,1057,1.17
14,1058,2.74
14,1063,1.17
14,1067,1.52
14,1080,1.17
14,1101,1.87
14,1108,1.17
14,1115,1.87
14,1122,1.17
14,1123,1.17
14,1134,1.87
14,1135,1.87
14,1151,1.17
14,1155,2.04
14,1157,2.04
14,1180,1.87
14,1188,1.87
14,1191,2.74
14,1192,1.87
14,1206,1.17
14,1216,1.52
14,1233,1.17
14,1236,1.17
14,1238,1.52
14,1243,1.87
14,1253,1.87
14,1265,1.17
14,1269,1.17
14,1286,1.17
14,1290,1.17
14,1291,1.87
14,1308,1.17
14,1315,1.17
14,1318,1.17
14,1324,1.17
14,1326,1.52
14,1331,1.52
14,1332,1.17
14,1346,1.17
14,1347,1.52
14,1348,1.87
14,1357,1.17
14,1382,1.17
14,1387,1.17
14,1388,1.17
14,1391,1.7
14,1399,1.17
14,1404,1.17
14,1405,1.52
14,1406,1.17
14,1408,1.17
14,1409,1.87
14,1418,1.17
14,1419,1.17
14,1422,1.17
14,1427,1.52
14,1428,1.17
14,1434,1.17
14,1441,1.87
14,1442,1.52
14,1449,2.74
14,1450,1.17
14,1458,2.91
14,1465,2.74
14,1470,1.17
14,1475,1.87
14,1477,1.52
14,1482,1.35
14,1484,1.87
14,1493,1.87
14,1500,1.35
15,1003,1.17
15,1005,1.87
15,1008,1.17
15,1016,1.17
15,1020,1.87
15,1027,1.17
15,1034,1.17
15,1040,1.7
15,1048,1.52
15,1062,1.17
15,1088,1.17
15,1112,1.17
15,1113,2.04
15,1114,1.17
15,1118,2.91
15,1119,1.17
15,1120,1.17
15,1124,1.17
15,1129,1.52
15,1131,1.17
15,1132,1.17
15,1134,1.17
15,1138,1.17
15,1149,1.17
15,1155,3.61
15,1163,1.87
15,1167,1.17
15,1168,1.87
15,1170,2.39
15,1171,1.87
15,1173,1.17
15,1179,1.17
15,1182,1.17
15,1193,1.52
15,1196,2.74
15,1199,1.17
15,1205,1.17
15,1242,1.87
15,1244,1.17
15,1271,1.52
15,1276,1.7
15,1278,1.17
15,1279,2.74
15,1284,1.17
15,1293,1.7
15,1294,1.17
15,1295,1.17
15,1310,2.74
15,1319,1.52
15,1325,1.52
15,1327,1.17
15,1336,1.87
15,1338,1.52
15,1339,1.87
15,1340,1.17
15,1352,1.87
15,1380,1.52
15,1384,1.17
15,1385,2.74
15,1390,1.35
15,1393,1.17
15,1400,1.17
15,1402,1.52
15,1404,1.52
15,1412,1.52
15,1421,1.17
15,1434,1.52
15,1436,2.74
15,1437,1.52
15,1441,1.52
15,1442,1.52
15,1457,1.17
15,1459,1.17
15,1464,1.87
15,1469,1.17
15,1484,1.17
15,1486,1.17
15,1492,1.52
15,1498,1.17
15,1500,1.87
16,1007,1.87
16,1010,1.17
16,1016,1.87
16,1019,1.17
16,1036,1.52
16,1041,1.17
16,1043,1.17
16,1053,1.17
16,1059,1.17
16,1067,1.17
16,1069,1.17
16,1071,2.74
16,1075,1.52
16,1078,1.52
16,1084,1.17
16,1088,1.35
16,1098,2.74
16,1102,1.52
16,1105,1.17
16,1113,1.87
16,1118,1.17
16,1123,1.17
16,1125,1.17
16,1137,1.17
16,1141,1.87
16,1145,1.17
16,1146,2.74
16,1147,1.17
16,1149,1.17
16,1165,1.17
16,1166,2.74
16,1180,1.17
16,1181,1.17
16,1189,1.17
16,1198,1.17
16,1214,1.52
16,1215,2.91
16,1216,1.87
16,1222,1.17
16,1237,1.17
16,1243,1.52
16,1244,1.17
16,1251,1.17
16,1252,1.52
16,1254,1.17
16,1255,1.52
16,1262,1.17
16,1266,1.17
16,1268,1.17
16,1276,1.17
16,1278,1.17
16,1284,1.17
16,1285,1.17
16,1287,1.52
16,1290,1.17
16,1295,1.52
16,1296,1.52
16,1300,1.17
16,1303,1.52
16,1306,1.17
16,1309,1.52
16,1313,2.74
16,1316,1.17
16,1318,1.17
16,1322,1.52
16,1329,1.35
16,1331,1.87
16,1333,2.74
16,1352,1.17
16,1360,1.87
16,1382,2.74
16,1389,1.87
16,1391,1.87
16,1401,1.17
16,1404,1.17
16,1405,1.17
16,1411,1.17
16,1427,1.17
16,1428,1.17
16,1436,1.52
16,1438,1.52
16,1442,2.74
16,1448,1.17
16,1455,1.35
16,1470,1.35
16,1473,1.52
16,1478,1.17
16,1480,1.17
16,1481,1.87
16,1482,1.17
16,1485,1.52
16,1486,1.17
16,1489,1.17
16,1490,1.87
17,1006,1.52
17,1009,1.17
17,1015,1.17
17,1016,1.87
17,1020,1.52
17,1022,2.04
17,1027,2.74
17,1028,1.17
17,1031,1.87
17,1035,1.17
17,1040,1.17
17,1044,1.52
17,1046,1.52
17,1051,1.17
17,1058,1.87
17,1061,1.17
17,1068,1.17
17,1069,1.87
17,1070,1.52
17,1071,1.87
17,1078,2.91
17,1080,1.17
17,1084,1.52
17,1103,1.52
17,1110,1.17
17,1116,1.17
17,1119,1.17
17,1121,1.87
17,1132,1.17
17,1134,2.91
17,1135,1.17
17,1139,1.17
17,1144,1.17
17,1148,1.87
17,1151,1.17
17,1152,1.87
17,1153,2.39
17,1154,1.17
17,1165,1.17
17,1170,1.17
17,1203,1.17
17,1207,2.74
17,1212,1.87
17,1214,1.17
17,1217,1.17
17,1225,1.17
17,1230,2.04
17,1233,1.52
17,1236,1.17
17,1239,1.17
17,1254,1.17
17,1259,1.17
17,1261,1.87
17,1267,1.52
17,1268,1.17
17,1275,1.17
17,1278,1.17
17,1279,1.52
17,1288,2.74
17,1298,1.17
17,1307,1.17
17,1311,1.87
17,1312,1.17
17,1326,2.74
17,1329,1.17
17,1337,1.87
17,1338,1.17
17,1350,1.17
17,1370,1.52
17,1376,1.17
17,1377,1.52
17,1381,1.17
17,1382,1.52
17,1384,1.17
17,1385,1.87
17,1391,1.87
17,1394,1.87
17,1399,2.04
17,1400,1.52
17,1401,1.87
17,1410,1.17
17,1418,1.35
17,1422,1.87
17,1424,1.87
17,1430,1.52
17,1440,1.52
17,1447,1.35
17,1448,1.17
17,1451,2.04
17,1452,1.17
17,1460,2.74
17,1461,1.17
17,1463,1.17
17,1474,1.52
17,1480,1.52
17,1485,1.52
17,1490,1.17
17,1497,1.52
18,1006,1.52
18,1012,1.52
18,1018,1.17
18,1021,1.17
18,1022,1.87
18,1025,1.87
18,1027,1.87
18,1029,1.52
18,1032,1.17
18,1034,1.52
18,1036,1.17
18,1039,1.17
18,1041,1.17
18,1043,1.17
18,1047,2.74
18,1052,1.52
18,1058,1.17
18,1061,1.17
18,1067,1.17
18,1073,2.74
18,1082,1.17
18,1089,1.17
18,1102,1.17
18,1105,1.17
18,1120,1.17
18,1123,1.87
18,1131,1.87
18,1133,1.17
18,1137,1.17
18,1140,1.17
18,1142,1.87
18,1153,1.7
18,1156,1.17
18,1157,1.17
18,1165,1.17
18,1174,1.17
18,1182,2.74
18,1189,1.17
18,1206,1.87
18,1208,1.17
18,1226,1.87
18,1233,1.17
18,1234,1.17
18,1238,2.74
18,1252,1.52
18,1255,1.17
18,1260,1.52
18,1283,1.17
18,1284,1.17
18,1288,2.74
18,1304,1.87
18,1311,2.74
18,1312,1.87
18,1329,1.87
18,1330,1.52
18,1336,1.17
18,1340,1.87
18,1342,2.74
18,1351,1.52
18,1354,1.17
18,1355,1.17
18,1361,1.17
18,1369,1.17
18,1382,2.74
18,1386,1.52
18,1396,1.52
18,1402,1.87
18,1408,1.17
18,1417,1.17
18,1419,1.52
18,1429,1.17
18,1441,1.17
18,1448,1.52
18,1451,1.17
18,1459,2.04
18,1463,1.17
18,1464,1.52
18,1465,2.74
18,1469,1.35
18,1470,1.17
18,1473,1.17
18,1476,1.17
18,1480,1.17
19,1009,1.17
19,1018,1.17
19,1019,1.7
19,1031,2.74
19,1037,1.87
19,1039,1.17
19,1047,1.52
19,1050,1.17
19,1064,1.17
19,1072,1.87
19,1079,1.17
19,1081,1.17
19,1082,1.17
19,1087,1.52
19,1089,1.87
19,1112,1.87
19,1117,2.04
19,1128,2.04
19,1140,1.52
19,1146,1.17
19,1151,1.87
19,1153,1.52
19,1161,1.17
19,1164,1.87
19,1174,2.74
19,1176,1.17
19,1186,1.17
19,1187,2.91
19,1189,1.52
19,1190,1.17
19,1194,1.87
19,1202,1.87
19,1204,1.17
19,1210,1.17
19,1211,1.52
19,1215,2.74
19,1231,1.87
19,1236,2.74
19,1239,1.52
19,1245,2.39
19,1248,1.17
19,1273,1.52
19,1281,1.17
19,1284,1.17
19,1285,1.52
19,1287,1.87
19,1290,1.17
19,1292,1.17
19,1299,2.74
19,1316,1.52
19,1317,1.52
19,1321,1.52
19,1331,1.17
19,1340,1.17
19,1342,1.87
19,1348,1.52
19,1359,1.7
19,1363,1.17
19,1368,2.74
19,1369,1.87
19,1377,1.87
19,1390,2.74
19,1391,1.52
19,1395,1.17
19,1409,1.52
19,1411,1.87
19,1414,1.17
19,1417,2.74
19,1421,2.74
19,1424,1.17
19,1425,1.52
19,1436,1.17
19,1438,1.17
19,1443,1.52
19,1444,1.52
19,1452,1.17
19,1466,1.52
20,1003,2.74
20,1004,1.87
20,1006,2.74
20,1014,1.87
20,1025,1.52
20,1027,1.87
20,1032,2.74
20,1047,1.17
20,1056,2.74
20,1072,1.17
20,1081,1.17
20,1090,1.52
